              Konto Plan 
   101  Account                                                0,00 €   -174.672,09 € 
29-09-2000  102  423 contribution angel'o'sphere                       17.000,00 €  -26.932,00 € 
29-09-2000  102  423 contribution angel'o'sphere                        5.500,00 €  -32.432,00 € 
29-09-2000  102  423 contribution angel'o'sphere                          800,00 €  -33.232,00 € 
29-09-2000  102  425 contribution Gimlon                                7.000,00 €  -40.232,00 € 
29-09-2000  123  102 Movement angel'o'sphere                           17.000,00 €  -23.232,00 € 
29-09-2000  123  102 Movement angel'o'sphere                           17.000,00 €  -6.232,00 € 
03-10-2000  102  423 contribution angel'o'sphere                        4.500,00 €  -10.732,00 € 
06-10-2000  102  425 contribution Gimlon                               23.000,00 €  -33.732,00 € 
07-10-2000  102  423 contribution angel'o'sphere                        3.500,00 €  -37.232,00 € 
10-10-2000  102  423 contribution angel'o'sphere                        1.350,00 €  -38.582,00 € 
13-10-2000  102  423 contribution angel'o'sphere                        5.500,00 €  -44.082,00 € 
13-10-2000  102  425 contribution Gimlon                               20.000,00 €  -64.082,00 € 
13-10-2000  102  425 contribution Gimlon                               30.000,00 €  -94.082,00 € 
14-10-2000  102  425 contribution Gimlon                               20.000,00 €  -114.082,00 € 
17-10-2000  102  425 contribution Gimlon                               50.000,00 €  -164.082,00 € 
19-10-2000  102  425 contribution Gimlon                               20.000,00 €  -184.082,00 € 
20-10-2000  102  425 contribution Gimlon                               20.000,00 €  -204.082,00 € 
22-10-2000  102  425 contribution Gimlon                                5.000,00 €  -209.082,00 € 
25-10-2000  102  425 contribution Gimlon                               15.000,00 €  -224.082,00 € 
25-10-2000  102  425 contribution Gimlon                               35.000,00 €  -259.082,00 € 
26-10-2000  102  423 contribution angel'o'sphere                       20.000,00 €  -279.082,00 € 
29-10-2000  102  423 contribution angel'o'sphere                        7.400,00 €  -286.482,00 € 
30-10-2000  102  423 contribution angel'o'sphere                        7.700,00 €  -294.182,00 € 
03-11-2000  101  102 correction                                        294.182,00 €       0,00 € 
11-11-2000  102  425 contribution Gimlon for a'o's` Seeker             45.000,00 €  -45.000,00 € 
11-11-2000  123  102 Ship Seeker for angel'o'sphere                    45.000,00 €       0,00 € 
____________________________________________________________Sum:  __________________     0,00 € 
--------------------------------------  Extract for 103  --------------------------------------
11-08-2000  103  428 contribution Pade                                  8.000,00 €  -8.000,00 € 
11-08-2000  128  103 retreat of Pade                                   38.500,00 €  30.500,00 € 
01-11-2000  103  101 trader submission to scouts                        5.000,00 €  25.500,00 € 
02-11-2000  103  101 Tradecaste subvention to Scouts                    5.000,00 €  20.500,00 € 
03-11-2000  103  101 trader - scout subvention                          2.500,00 €  18.000,00 € 
03-11-2000  103  428 contribution Pade                                 17.500,00 €     500,00 € 
03-11-2000  301  103 mning??                                           15.000,00 €  15.500,00 € 
07-11-2000  103  428 contribution Pade                                 35.000,00 €  -19.500,00 € 
07-11-2000  301  103 drones for Monticule                              30.000,00 €  10.500,00 € 
08-11-2000  103  101 trader to scout subvention                         5.000,00 €   5.500,00 € 
08-11-2000  103  428 contribution Pade                                  8.000,00 €  -2.500,00 € 
14-11-2000  103  101 traders contribution                               6.000,00 €  -8.500,00 € 
14-11-2000  103  428 contribution Pade                                 30.000,00 €  -38.500,00 € 
17-11-2000  103  101 trader submission                                  5.000,00 €  -43.500,00 € 
17-11-2000  103  428 contribution Pade                                 15.000,00 €  -58.500,00 € 
17-11-2000  310  103 mining 4018                                       30.000,00 €  -28.500,00 € 
18-11-2000  128  103 retreat of Pade                                      700,00 €  -27.800,00 € 
19-11-2000  103  428 contribution Pade                                 30.000,00 €  -57.800,00 € 
20-11-2000  103  101 trader submission                                  5.000,00 €  -62.800,00 € 
21-11-2000  103  101 trader contribution                                5.000,00 €  -67.800,00 € 
22-11-2000  103  101 Trader submission                                  5.000,00 €  -72.800,00 € 
23-11-2000  103  101 traders submissions                                5.000,00 €  -77.800,00 € 
24-11-2000  103  101 Trader soubmission                                 5.100,00 €  -82.900,00 € 
28-11-2000  103  101 Trader contrbution                                20.000,00 €  -102.900,00 € 
28-11-2000  103  101 Trader submission                                 19.013,00 €  -121.913,00 € 
28-11-2000  128  103 retreat of Pade                                   35.000,00 €  -86.913,00 € 
28-11-2000  128  103 retreat of Pade                                   40.000,00 €  -46.913,00 € 
29-11-2000  103  101 trader submission                                 33.000,00 €  -79.913,00 € 
29-11-2000  128  103 retreat of Pade                                    4.000,00 €  -75.913,00 € 
30-11-2000  103  101 Tradder submission                                24.000,00 €  -99.913,00 € 
30-11-2000  103  101 Trader submission                                 11.607,75 €  -111.520,75 € 
01-12-2000  103  101 Trader submission                                 18.750,00 €  -130.270,75 € 
01-12-2000  103  101 Trader submission                                    423,75 €  -130.694,50 € 
04-12-2000  103  101 Trader submission                                 26.104,84 €  -156.799,34 € 
04-12-2000  103  101 Trader submission                                 38.019,75 €  -194.819,09 € 
04-12-2000  103  101 Trader submission                                  4.500,00 €  -199.319,09 € 
04-12-2000  103  101 Trader submission                                  6.000,00 €  -205.319,09 € 
____________________________________________________________Sum:  __________________-205.319,09 € 
--------------------------------------  Extract for 104  --------------------------------------
24-11-2000  104  101 Trader soubmission                                 5.100,00 €  -5.100,00 € 
28-11-2000  104  101 trader contribution                               20.000,00 €  -25.100,00 € 
28-11-2000  104  101 Trader submission                                 19.013,00 €  -44.113,00 € 
28-11-2000  104  423 Contribution a'o's                                20.720,00 €  -64.833,00 € 
28-11-2000  104  423 two jump drives, Jerico and Vampire                6.000,00 €  -70.833,00 € 
28-11-2000  123  104 Ship Rogue for angel'o'sphere                     23.220,00 €  -47.613,00 € 
28-11-2000  134  104 jump drive                                         3.000,00 €  -44.613,00 € 
28-11-2000  135  104 jump drive                                         3.000,00 €  -41.613,00 € 
29-11-2000  104  101 trader submission                                 10.500,00 €  -52.113,00 € 
29-11-2000  124  104 Ship Rogue for Destro                             25.000,00 €  -27.113,00 € 
30-11-2000  104  101 Trader submission                                 11.607,75 €  -38.720,75 € 
30-11-2000  104  101 Trader submission                                 24.000,00 €  -62.720,75 € 
01-12-2000  104  101 Trader submission                                 18.750,00 €  -81.470,75 € 
01-12-2000  104  101 Trader submission                                    423,75 €  -81.894,50 € 
04-12-2000  104  101 Trader submission                                 11.000,00 €  -92.894,50 € 
04-12-2000  104  101 Trader submission                                 26.104,84 €  -118.999,34 € 
04-12-2000  104  101 Trader submission                                 38.019,75 €  -157.019,09 € 
04-12-2000  104  101 Trader submission                                  6.000,00 €  -163.019,09 € 
____________________________________________________________Sum:  __________________-163.019,09 € 
--------------------------------------  Extract for 120  --------------------------------------
03-10-2000  120  101 Ship PSF for Lasade                               87.675,00 €  -87.675,00 € 
22-10-2000  120  101 Ship Seeker for Lasade                            40.000,00 €  -127.675,00 € 
25-10-2000  120  101 Ship Punisher for Lasade                          45.000,00 €  -172.675,00 € 
27-10-2000  120  101 Ship 2Punisher for Lasade                         55.000,00 €  -227.675,00 € 
____________________________________________________________Sum:  __________________-227.675,00 € 
--------------------------------------  Extract for 121  --------------------------------------
03-10-2000  121  101 Ship PSF for Islandir                             78.000,00 €  -78.000,00 € 
02-11-2000  121  101 Ship $Punisher for Islandir                       50.000,00 €  -128.000,00 € 
07-11-2000  101  121 got back punisher money...                        50.000,00 €  -78.000,00 € 
____________________________________________________________Sum:  __________________-78.000,00 € 
--------------------------------------  Extract for 122  --------------------------------------
02-10-2000  122  101 Ship $Vantage for Joanla                          19.000,00 €  -19.000,00 € 
25-10-2000  122  101 Ship PSF for Joanla                               95.000,00 €  -114.000,00 € 
08-11-2000  122  101 Ship Punisher for Joanla                          50.000,00 €  -164.000,00 € 
23-11-2000  122  101 Ship Seeker for Joanla                            30.000,00 €  -194.000,00 € 
____________________________________________________________Sum:  __________________-194.000,00 € 
--------------------------------------  Extract for 123  --------------------------------------
29-09-2000  123  101 Ship -Freighter for angel'o'sphere                20.000,00 €  -20.000,00 € 
29-09-2000  123  102 Movement angel'o'sphere                           17.000,00 €  -37.000,00 € 
29-09-2000  123  102 Movement angel'o'sphere                           17.000,00 €  -54.000,00 € 
13-10-2000  123  101 Ship Negotiator for angel'o'sphere                 1.500,00 €  -55.500,00 € 
20-10-2000  123  101 Ship PSF for angel'o'sphere                       101.000,00 €  -156.500,00 € 
02-11-2000  123  101 Ship DarkAvenger for angel'o'sphere               165.000,00 €  -321.500,00 € 
11-11-2000  123  101 retreat of angel'o'sphere                         11.350,00 €  -332.850,00 € 
11-11-2000  123  101 retreat of angel'o'sphere                         11.350,00 €  -344.200,00 € 
11-11-2000  123  101 retreat of angel'o'sphere of Mu for shields        1.200,00 €  -345.400,00 € 
11-11-2000  123  102 Ship Seeker for angel'o'sphere                    45.000,00 €  -390.400,00 € 
28-11-2000  123  104 Ship Rogue for angel'o'sphere                     23.220,00 €  -413.620,00 € 
____________________________________________________________Sum:  __________________-413.620,00 € 
--------------------------------------  Extract for 124  --------------------------------------
02-10-2000  124  101 Ship Freighter for Destro                         21.000,00 €  -21.000,00 € 
17-10-2000  124  101 Ship PSF for Destro                               91.000,00 €  -112.000,00 € 
10-11-2000  124  101 Lynx for Destro                                   45.000,00 €  -157.000,00 € 
11-11-2000  124  101 Ship DarkAvenger for Destro                       140.000,00 €  -297.000,00 € 
22-11-2000  124  101 Ship Lynx for Destro                              30.000,00 €  -327.000,00 € 
29-11-2000  124  104 Ship Rogue for Destro                             25.000,00 €  -352.000,00 € 
____________________________________________________________Sum:  __________________-352.000,00 € 
--------------------------------------  Extract for 125  --------------------------------------
26-09-2000  125  102 Gimlon needed holds and shields                    2.100,00 €  -2.100,00 € 
28-09-2000  125  102 Ship Knight for Gimlon                            28.668,00 €  -30.768,00 € 
12-10-2000  125  101 Ship PSF for Gimlon                               82.000,00 €  -112.768,00 € 
29-10-2000  125  101 retreat of Gimlon                                  7.400,00 €  -120.168,00 € 
30-10-2000  125  101 Ship Punisher for Gimlon                          45.000,00 €  -165.168,00 € 
17-11-2000  125  101 Ship 2Punisher for Gimlon                         50.000,00 €  -215.168,00 € 
17-11-2000  125  101 Ship Lynx for Gimlon                              40.000,00 €  -255.168,00 € 
____________________________________________________________Sum:  __________________-255.168,00 € 
--------------------------------------  Extract for 126  --------------------------------------
13-10-2000  126  101 Ship -PSF for Jyhem                               91.000,00 €  -91.000,00 € 
13-11-2000  126  101 Ship PSF for Jyhem                                94.000,00 €  -185.000,00 € 
16-11-2000  126  101 reequip PSF for Jyhem                             10.000,00 €  -195.000,00 € 
23-11-2000  126  101 Ship DeepSpacer for Jyhem                         75.000,00 €  -270.000,00 € 
____________________________________________________________Sum:  __________________-270.000,00 € 
--------------------------------------  Extract for 127  --------------------------------------
02-10-2000  127  101 Ship $Freighter for BreakMan                      21.000,00 €  -21.000,00 € 
17-11-2000  127  101 Ship Ambassador for BreakMan                      20.000,00 €  -41.000,00 € 
22-11-2000  127  101 Ship PSF for BreakMan                             94.000,00 €  -135.000,00 € 
____________________________________________________________Sum:  __________________-135.000,00 € 
--------------------------------------  Extract for 128  --------------------------------------
11-08-2000  128  103 retreat of Pade                                   38.500,00 €  -38.500,00 € 
29-09-2000  128  101 Ship $Knight for Pade                             21.000,00 €  -59.500,00 € 
03-10-2000  128  101 retreat Pade                                       1.000,00 €  -60.500,00 € 
07-10-2000  128  101 retreat Pade                                       5.000,00 €  -65.500,00 € 
17-10-2000  128  101 Ship PSF for Pade                                 93.000,00 €  -158.500,00 € 
27-10-2000  128  101 Ship Seeker for Pade                              40.000,00 €  -198.500,00 € 
29-10-2000  128  101 Ship AdvancedCarrier for Pade                     35.000,00 €  -233.500,00 € 
16-11-2000  128  101 Ship Mothership for Pade                          100.000,00 €  -333.500,00 € 
18-11-2000  128  103 retreat of Pade                                      700,00 €  -334.200,00 € 
28-11-2000  128  103 retreat of Pade                                   35.000,00 €  -369.200,00 € 
28-11-2000  128  103 retreat of Pade                                   40.000,00 €  -409.200,00 € 
29-11-2000  128  103 retreat of Pade                                    4.000,00 €  -413.200,00 € 
____________________________________________________________Sum:  __________________-413.200,00 € 
--------------------------------------  Extract for 129  --------------------------------------
02-10-2000  129  101 retreat Tiran                                      3.500,00 €  -3.500,00 € 
07-10-2000  129  101 Retreat Tiran                                      1.000,00 €  -4.500,00 € 
07-10-2000  129  101 Retreat Tiran                                      4.250,00 €  -8.750,00 € 
21-10-2000  129  101 Ship -Blockaderunner for Tiran                    60.000,00 €  -68.750,00 € 
25-10-2000  129  101 Retreat Tiran                                      2.500,00 €  -71.250,00 € 
27-10-2000  129  101 Retreat Tiran                                        350,00 €  -71.600,00 € 
01-11-2000  129  101 retreat of Tiran                                   5.000,00 €  -76.600,00 € 
06-11-2000  129  101 retreat of Tiran                                   2.000,00 €  -78.600,00 € 
06-11-2000  129  101 Ship -DarkAvenger for Tiran                       165.000,00 €  -243.600,00 € 
17-11-2000  129  101 Ship PSF for Tiran                                94.000,00 €  -337.600,00 € 
25-11-2000  129  101 Ship Punisher for Tiran                           50.000,00 €  -387.600,00 € 
01-12-2000  129  101 retreat of  Tiran                                 11.000,00 €  -398.600,00 € 
____________________________________________________________Sum:  __________________-398.600,00 € 
--------------------------------------  Extract for 130  --------------------------------------
02-10-2000  130  101 retreat Mu                                           350,00 €    -350,00 € 
27-10-2000  130  101 Ship PSF for Mu                                   94.000,00 €  -94.350,00 € 
23-11-2000  130  101 Ship DeepSpacer for Mu                            75.000,00 €  -169.350,00 € 
____________________________________________________________Sum:  __________________-169.350,00 € 
--------------------------------------  Extract for 134  --------------------------------------
14-10-2000  134  101 retreat Vampire                                    1.250,00 €  -1.250,00 € 
20-10-2000  134  101 Ship Blockaderunner for Vampire                   60.000,00 €  -61.250,00 € 
26-10-2000  134  101 shields for Vampire                               12.500,00 €  -73.750,00 € 
28-10-2000  134  101 retreat Vampire                                    3.120,00 €  -76.870,00 € 
30-10-2000  134  101 Ship PSF for Vampire                              94.000,00 €  -170.870,00 € 
21-11-2000  134  101 Ship Lynx for Vampire                             25.300,00 €  -196.170,00 € 
28-11-2000  134  104 jump drive                                         3.000,00 €  -199.170,00 € 
____________________________________________________________Sum:  __________________-199.170,00 € 
--------------------------------------  Extract for 135  --------------------------------------
06-11-2000  135  101 retreat of Jerico                                  5.000,00 €  -5.000,00 € 
17-11-2000  135  101 Ship StarBlazer for Jerico                        30.000,00 €  -35.000,00 € 
20-11-2000  135  101 Ship PSF for Jerico                               94.000,00 €  -129.000,00 € 
28-11-2000  135  104 jump drive                                         3.000,00 €  -132.000,00 € 
____________________________________________________________Sum:  __________________-132.000,00 € 
--------------------------------------  Extract for 136  --------------------------------------
11-08-2000  231  136 30 CD for 2225                                     3.000,00 €   3.000,00 € 
02-11-2000  136  101 Ship PSF for Mayhem                               94.000,00 €  -91.000,00 € 
22-11-2000  136  101 Ship Punisher for Mayhem                          50.000,00 €  -141.000,00 € 
22-11-2000  136  101 Ship Seeker for Mayhem                            30.000,00 €  -171.000,00 € 
____________________________________________________________Sum:  __________________-171.000,00 € 
--------------------------------------  Extract for 137  --------------------------------------
26-10-2000  137  101 Ship PSF for TheCleaner                           94.000,00 €  -94.000,00 € 
30-10-2000  137  101 retreat of TheCleaner                              3.000,00 €  -97.000,00 € 
16-11-2000  137  101 Ship AdvancedCarrier for TheCleaner               70.000,00 €  -167.000,00 € 
16-11-2000  137  101 Ship Lynx for TheCleaner                          30.000,00 €  -197.000,00 € 
____________________________________________________________Sum:  __________________-197.000,00 € 
--------------------------------------  Extract for 138  --------------------------------------
16-11-2000  138  101 Ship PSF for zHA                                  94.000,00 €  -94.000,00 € 
16-11-2000  138  101 Ship Warbear for zHA                              150.000,00 €  -244.000,00 € 
17-11-2000  138  101 Ship Ambassador for zHA                           20.000,00 €  -264.000,00 € 
21-11-2000  138  101 Ship Hydra for zHA                                60.000,00 €  -324.000,00 € 
____________________________________________________________Sum:  __________________-324.000,00 € 
--------------------------------------  Extract for 139  --------------------------------------
16-11-2000  139  101 Ship PSF for woodydrn                             68.000,00 €  -68.000,00 € 
16-11-2000  139  101 Ship Warbear for woodydrn                         150.000,00 €  -218.000,00 € 
17-11-2000  139  101 Ship Ambassador for woodydrn                      20.000,00 €  -238.000,00 € 
21-11-2000  139  101 Ship Hydra for woodydrn                           60.000,00 €  -298.000,00 € 
____________________________________________________________Sum:  __________________-298.000,00 € 
--------------------------------------  Extract for 140  --------------------------------------
04-12-2000  140  101 Ship PSF for  Amorpha                             94.000,00 €  -94.000,00 € 
____________________________________________________________Sum:  __________________-94.000,00 € 
--------------------------------------  Extract for 144  --------------------------------------
04-12-2000  144  101 Ship PSF for  Flashblade                          94.000,00 €  -94.000,00 € 
____________________________________________________________Sum:  __________________-94.000,00 € 

--------------------------------------  Extract for 230  --------------------------------------
02-10-2000  230  421 Various constructions for Trigamil                12.250,00 €  -12.250,00 € 
14-10-2000  230  421 CD for Trigamil                                    1.500,00 €  -13.750,00 € 
31-10-2000  230  421 Turret for Trigamil                                5.000,00 €  -18.750,00 € 
12-11-2000  230  420 Hangar for Trigamil 2069                             500,00 €  -19.250,00 € 
16-11-2000  230  436 300 Shields for 2069 Trigamil                      1.050,00 €  -20.300,00 € 
16-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  -20.800,00 € 
16-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  -21.300,00 € 
16-11-2000  230  436 SG for Trigamil 2069                                 350,00 €  -21.650,00 € 
18-11-2000  230  428 SG for Trigamil 2069                                 350,00 €  -22.000,00 € 
19-11-2000  230  436 100 Shields 2069 Trigamil                            350,00 €  -22.350,00 € 
19-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  -22.850,00 € 
19-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  -23.350,00 € 
19-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  -23.850,00 € 
19-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  -24.350,00 € 
19-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  -24.850,00 € 
22-11-2000  230  422 SG for Trigamil 2069                                 350,00 €  -25.200,00 € 
22-11-2000  230  422 SG for Trigamil 2069                                 350,00 €  -25.550,00 € 
22-11-2000  230  436 400 Shields 2069 Trigamil                          1.400,00 €  -26.950,00 € 
26-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  -27.450,00 € 
26-11-2000  230  436 Hangar for Trigamil 2069                             500,00 €  -27.950,00 € 
29-11-2000  230  428 SG for Trigamil 2069                                 350,00 €  -28.300,00 € 
29-11-2000  230  434 SG for Trigamil 2069                                 350,00 €  -28.650,00 € 
01-12-2000  230  422 SG for  Trigamil 2069                                350,00 €  -29.000,00 € 
____________________________________________________________Sum:  __________________-29.000,00 € 
--------------------------------------  Extract for 231  --------------------------------------
11-08-2000  231  136 30 CD for 2225                                     3.000,00 €  -3.000,00 € 
11-08-2000  231  428 SG for Eden 2225                                     350,00 €  -3.350,00 € 
11-09-2000  231  436 30 CD, 100 Shields for Eden 2225                   3.350,00 €  -6.700,00 € 
11-09-2000  231  436 SG for 2225                                          350,00 €  -7.050,00 € 
27-09-2000  231  102 Turret                                             5.000,00 €  -12.050,00 € 
30-09-2000  231  423 Turret Eden                                        5.000,00 €  -17.050,00 € 
02-10-2000  231  423 Various constructions for Eden                     2.100,00 €  -19.150,00 € 
10-10-2000  231  436 20 CD/100 Shields for 2225                         2.350,00 €  -21.500,00 € 
10-10-2000  231  436 Hangar for 2225 Eden                                 500,00 €  -22.000,00 € 
21-10-2000  231  101 Turret for Eden                                    1.000,00 €  -23.000,00 € 
22-10-2000  231  436 SG for Eden                                          350,00 €  -23.350,00 € 
22-10-2000  231  436 SG for Eden                                          350,00 €  -23.700,00 € 
22-10-2000  231  436 SG for Eden                                          350,00 €  -24.050,00 € 
22-10-2000  231  436 SG for Eden                                          350,00 €  -24.400,00 € 
24-10-2000  231  436 contribution Mayhem                                8.500,00 €  -32.900,00 € 
26-10-2000  231  436 various contributions for Eden                     7.450,00 €  -40.350,00 € 
29-10-2000  231  436 various contributions for Eden                    12.100,00 €  -52.450,00 € 
02-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  -52.950,00 € 
02-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  -53.450,00 € 
02-11-2000  231  436 SG for Eden 2225                                     350,00 €  -53.800,00 € 
02-11-2000  231  436 SG for Eden 2225                                     350,00 €  -54.150,00 € 
06-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  -54.650,00 € 
06-11-2000  231  436 SG for Eden 2225                                     350,00 €  -55.000,00 € 
07-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  -55.500,00 € 
07-11-2000  231  436 SG for Eden 2225                                     350,00 €  -55.850,00 € 
07-11-2000  231  436 SG for Eden 2225                                     350,00 €  -56.200,00 € 
07-11-2000  231  436 Turret for Eden 2225                               5.000,00 €  -61.200,00 € 
07-11-2000  231  436 Turret for Eden 2225                               5.000,00 €  -66.200,00 € 
07-11-2000  231  436 Turret for Eden 2225                               5.000,00 €  -71.200,00 € 
08-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  -71.700,00 € 
08-11-2000  231  436 SG for Eden 2225                                     350,00 €  -72.050,00 € 
08-11-2000  231  436 SG for Eden 2225                                     350,00 €  -72.400,00 € 
12-11-2000  231  428 Hangar for Eden 2225                                 500,00 €  -72.900,00 € 
12-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  -73.400,00 € 
12-11-2000  231  436 SG for Eden 2225                                     350,00 €  -73.750,00 € 
14-11-2000  231  436 SG for Eden 2225                                     350,00 €  -74.100,00 € 
14-11-2000  231  436 SG for Eden 2225                                     350,00 €  -74.450,00 € 
16-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  -74.950,00 € 
16-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  -75.450,00 € 
16-11-2000  231  436 SG for Eden 2225                                     350,00 €  -75.800,00 € 
16-11-2000  231  436 SG for Eden 2225                                     350,00 €  -76.150,00 € 
17-11-2000  231  428 SG for Eden 2225                                     350,00 €  -76.500,00 € 
18-11-2000  231  428 SG for Eden 2225                                     350,00 €  -76.850,00 € 
19-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  -77.350,00 € 
19-11-2000  231  436 Hangar for Eden 2225                                 500,00 €  -77.850,00 € 
19-11-2000  231  436 SG for Eden 2225                                     350,00 €  -78.200,00 € 
22-11-2000  231  436 SG for Eden 2225                                     350,00 €  -78.550,00 € 
26-11-2000  231  436 4 DH for 2225 Eden                                 2.000,00 €  -80.550,00 € 
26-11-2000  231  436 SG for Eden 2225                                     350,00 €  -80.900,00 € 
28-11-2000  231  428 SG for Eden 2225                                     350,00 €  -81.250,00 € 
30-11-2000  231  436 100 Shields 2225 Eden                                350,00 €  -81.600,00 € 
30-11-2000  231  436 Hangar for  Eden 2225                                500,00 €  -82.100,00 € 
30-11-2000  231  436 Hangar for  Eden 2225                                500,00 €  -82.600,00 € 
30-11-2000  231  436 Hangar for  Eden 2225                                500,00 €  -83.100,00 € 
30-11-2000  231  436 Hangar for  Eden 2225                                500,00 €  -83.600,00 € 
30-11-2000  231  436 SG for  Eden 2225                                    350,00 €  -83.950,00 € 
____________________________________________________________Sum:  __________________-83.950,00 € 
--------------------------------------  Extract for 232  --------------------------------------
02-10-2000  232  420 Various constructions for Monticule               32.450,00 €  -32.450,00 € 
06-10-2000  232  420 Turret for Monticule                               5.000,00 €  -37.450,00 € 
09-10-2000  232  420 Turret for Monticule                               5.000,00 €  -42.450,00 € 
10-10-2000  232  420 Turret for Monticule                               5.000,00 €  -47.450,00 € 
11-10-2000  232  420 Turret for Monticule                               5.000,00 €  -52.450,00 € 
13-10-2000  232  420 Hangar for Monticule                                 500,00 €  -52.950,00 € 
13-10-2000  232  420 SG for Monticule                                     350,00 €  -53.300,00 € 
13-10-2000  232  420 SG for Monticule                                     350,00 €  -53.650,00 € 
13-10-2000  232  430 SG for Monticule                                     350,00 €  -54.000,00 € 
14-10-2000  232  430 Hangar for Monticule                                 500,00 €  -54.500,00 € 
14-10-2000  232  430 SG for Monticule                                     350,00 €  -54.850,00 € 
14-10-2000  232  430 SG for Monticule                                     350,00 €  -55.200,00 € 
14-10-2000  232  430 SG for Monticule                                     350,00 €  -55.550,00 € 
14-10-2000  232  430 SG for Monticule                                     350,00 €  -55.900,00 € 
17-10-2000  232  420 SG for Monticule                                     350,00 €  -56.250,00 € 
17-10-2000  232  420 SG for Monticule                                     350,00 €  -56.600,00 € 
17-10-2000  232  420 SG for Monticule                                     350,00 €  -56.950,00 € 
17-10-2000  232  420 SG for Monticule                                     350,00 €  -57.300,00 € 
17-10-2000  232  430 SG for Monticule                                     350,00 €  -57.650,00 € 
18-10-2000  232  420 SG for Monticule                                     350,00 €  -58.000,00 € 
18-10-2000  232  420 SG for Monticule                                     350,00 €  -58.350,00 € 
18-10-2000  232  420 SG for Monticule                                     350,00 €  -58.700,00 € 
18-10-2000  232  420 SG for Monticule                                     350,00 €  -59.050,00 € 
19-10-2000  232  420 SG for Monticule                                     350,00 €  -59.400,00 € 
19-10-2000  232  420 SG for Monticule                                     350,00 €  -59.750,00 € 
20-10-2000  232  420 SG for Monticule                                     350,00 €  -60.100,00 € 
22-10-2000  232  420 SG for Monticule                                     350,00 €  -60.450,00 € 
22-10-2000  232  420 SG for Monticule                                     350,00 €  -60.800,00 € 
22-10-2000  232  420 SG for Monticule                                     350,00 €  -61.150,00 € 
22-10-2000  232  420 SG for Monticule                                     350,00 €  -61.500,00 € 
22-10-2000  232  436 SG for Monticule                                     350,00 €  -61.850,00 € 
22-10-2000  232  436 SG for Monticule                                     350,00 €  -62.200,00 € 
23-10-2000  232  420 SG for Monticule                                     350,00 €  -62.550,00 € 
24-10-2000  232  420 SG for Monticule                                     350,00 €  -62.900,00 € 
24-10-2000  232  430 Hangar for Monticule                                 500,00 €  -63.400,00 € 
26-10-2000  232  420 Hangar for Monticule                                 500,00 €  -63.900,00 € 
26-10-2000  232  420 Hangar for Monticule                                 500,00 €  -64.400,00 € 
26-10-2000  232  420 SG for Monticule                                     350,00 €  -64.750,00 € 
26-10-2000  232  430 Hangar for Monticule                                 500,00 €  -65.250,00 € 
27-10-2000  232  420 Hangar for Monticule                                 500,00 €  -65.750,00 € 
27-10-2000  232  420 Hangar for Monticule                                 500,00 €  -66.250,00 € 
28-10-2000  232  420 Hangar for Monticule                                 500,00 €  -66.750,00 € 
28-10-2000  232  420 Hangar for Monticule                                 500,00 €  -67.250,00 € 
28-10-2000  232  430 Hangar for Monticule                                 500,00 €  -67.750,00 € 
29-10-2000  232  420 Hangar for Monticule                                 500,00 €  -68.250,00 € 
29-10-2000  232  420 Hangar for Monticule                                 500,00 €  -68.750,00 € 
29-10-2000  232  420 Hangar for Monticule                                 500,00 €  -69.250,00 € 
30-10-2000  232  420 Hangar for Monticule                                 500,00 €  -69.750,00 € 
30-10-2000  232  420 Hangar for Monticule                                 500,00 €  -70.250,00 € 
30-10-2000  232  430 SG for Monticule                                     350,00 €  -70.600,00 € 
31-10-2000  232  420 Hangar for Monticule                                 500,00 €  -71.100,00 € 
01-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -71.600,00 € 
01-11-2000  232  430 SG for Monticule 2154                                350,00 €  -71.950,00 € 
02-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -72.450,00 € 
02-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -72.950,00 € 
02-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -73.450,00 € 
02-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -73.950,00 € 
02-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -74.450,00 € 
03-11-2000  232  420 Hangar for Monticule 2154                            500,00 €  -74.950,00 € 
03-11-2000  232  430 SG for Monticule 2154                                350,00 €  -75.300,00 € 
